meetnet;protocol;visit_id;task_id;bezoekvariabele;waarde;eenheid
Krabbenscheer;vaatplanten;463;1467;;;
Krabbenscheer;vaatplanten;496;1459;;;
Lentevuurspin;lentevuurspin;645;3310;Lengte transect;50;meter
Lentevuurspin;lentevuurspin;645;3310;Oppervlakte geschikt habitat;;vierkante meter
Lentevuurspin;lentevuurspin;646;3311;Oppervlakte geschikt habitat;;vierkante meter
Lentevuurspin;lentevuurspin;646;3311;Lengte transect;50;meter
Lentevuurspin;lentevuurspin;647;3309;Oppervlakte geschikt habitat;;vierkante meter
Lentevuurspin;lentevuurspin;647;3309;Lengte transect;50;meter
Maanwaterjuffer;libellen populatietelling per locatie;38;58;;;
Maanwaterjuffer;libellen populatietelling per locatie;20;3307;;;
Maanwaterjuffer;libellen populatietelling per locatie;82;59;;;
Maanwaterjuffer;libellen populatietelling per locatie;25;54;;;
Maanwaterjuffer;libellen populatietelling per locatie;39;60;;;
Maanwaterjuffer;libellen populatietelling per locatie;57;3308;;;
Maanwaterjuffer;libellen populatietelling per locatie;73;0;;;
Maanwaterjuffer;libellen populatietelling per locatie;56;57;;;
Maanwaterjuffer;libellen populatietelling per locatie;40;61;;;
Maanwaterjuffer;libellen populatietelling per locatie;19;51;;;
Maanwaterjuffer;libellen populatietelling per locatie;24;55;;;
Maanwaterjuffer;libellen populatietelling per locatie;28;56;;;
Maanwaterjuffer;libellen populatietelling per locatie;69;0;;;
Maanwaterjuffer;libellen populatietelling per locatie;29;53;;;
Maanwaterjuffer;libellen populatietelling per locatie;54;0;;;
Maanwaterjuffer;libellen populatietelling per locatie;53;62;;;
Maanwaterjuffer;libellen populatietelling per locatie;23;52;;;
Maanwaterjuffer;libellen populatietelling per locatie;70;0;;;
Maanwaterjuffer;libellen populatietelling per locatie;35;0;;;
Moerassmele;vaatplanten;344;1440;;;
Moerassmele;vaatplanten;743;1439;;;
Plat fonteinkruid;vaatplanten;466;1472;;;
Plat fonteinkruid;vaatplanten;465;0;;;
Plat fonteinkruid;vaatplanten;599;1473;;;
Polei;vaatplanten;735;1476;;;
Polei;vaatplanten;278;0;;;
Polei;vaatplanten;740;3318;;;
Polei;vaatplanten;737;0;;;
Polei;vaatplanten;736;1477;;;
Purperorchis;vaatplanten;180;1305;;;
Purperorchis;vaatplanten;181;1311;;;
Purperorchis;vaatplanten;804;0;;;
Purperorchis;vaatplanten;177;1313;;;
Purperorchis;vaatplanten;176;1304;;;
Purperorchis;vaatplanten;178;1307;;;
Purperorchis;vaatplanten;733;1303;;;
Purperorchis;vaatplanten;182;1302;;;
Rivierrombout;libellen larvenhuidjes;484;1678;;;
Rivierrombout;libellen larvenhuidjes;189;1638;;;
Rivierrombout;libellen larvenhuidjes;469;1670;;;
Rivierrombout;libellen larvenhuidjes;274;1644;;;
Rivierrombout;libellen larvenhuidjes;228;1624;;;
Rivierrombout;libellen larvenhuidjes;495;1683;;;
Rivierrombout;libellen larvenhuidjes;199;1620;;;
Rivierrombout;libellen larvenhuidjes;226;1635;;;
Rivierrombout;libellen larvenhuidjes;225;1634;;;
Rivierrombout;libellen larvenhuidjes;515;0;;;
Rivierrombout;libellen larvenhuidjes;275;1640;;;
Rivierrombout;libellen larvenhuidjes;222;1633;;;
Rivierrombout;libellen larvenhuidjes;365;1658;;;
Rivierrombout;libellen larvenhuidjes;200;1612;;;
Rivierrombout;libellen larvenhuidjes;148;1611;;;
Rivierrombout;libellen larvenhuidjes;227;1648;;;
Rivierrombout;libellen larvenhuidjes;149;1625;;;
Rivierrombout;libellen larvenhuidjes;217;1616;;;
Rivierrombout;libellen larvenhuidjes;509;1684;;;
Rivierrombout;libellen larvenhuidjes;207;1623;;;
Rivierrombout;libellen larvenhuidjes;367;0;;;
Rivierrombout;libellen larvenhuidjes;248;1659;;;
Rivierrombout;libellen larvenhuidjes;414;1685;;;
Rivierrombout;libellen larvenhuidjes;230;1627;;;
Rivierrombout;libellen larvenhuidjes;254;1636;;;
Rivierrombout;libellen larvenhuidjes;373;1660;;;
Rivierrombout;libellen larvenhuidjes;453;1673;;;
Rivierrombout;libellen larvenhuidjes;218;1651;;;
Rivierrombout;libellen larvenhuidjes;192;1618;;;
Rivierrombout;libellen larvenhuidjes;168;1609;;;
Rivierrombout;libellen larvenhuidjes;219;1628;;;
Rivierrombout;libellen larvenhuidjes;334;1674;;;
Rivierrombout;libellen larvenhuidjes;213;1621;;;
Rivierrombout;libellen larvenhuidjes;224;1619;;;
Rivierrombout;libellen larvenhuidjes;221;1631;;;
Rivierrombout;libellen larvenhuidjes;486;1679;;;
Rivierrombout;libellen larvenhuidjes;214;1622;;;
Rivierrombout;libellen larvenhuidjes;283;1677;;;
Rivierrombout;libellen larvenhuidjes;215;1610;;;
Rivierrombout;libellen larvenhuidjes;435;1653;;;
Rivierrombout;libellen larvenhuidjes;216;1626;;;
Rivierrombout;libellen larvenhuidjes;276;1645;;;
Rivierrombout;libellen larvenhuidjes;256;1639;;;
Rivierrombout;libellen larvenhuidjes;251;1664;;;
Rivierrombout;libellen larvenhuidjes;494;1680;;;
Rivierrombout;libellen larvenhuidjes;198;1617;;;
Rivierrombout;libellen larvenhuidjes;436;1666;;;
Rivierrombout;libellen larvenhuidjes;255;1629;;;
Rivierrombout;libellen larvenhuidjes;173;1614;;;
Rivierrombout;libellen larvenhuidjes;431;1649;;;
Rivierrombout;libellen larvenhuidjes;223;1646;;;
Rivierrombout;libellen larvenhuidjes;291;1654;;;
Rivierrombout;libellen larvenhuidjes;482;1662;;;
Rivierrombout;libellen larvenhuidjes;261;1641;;;
Rivierrombout;libellen larvenhuidjes;348;1637;;;
Rivierrombout;libellen larvenhuidjes;220;1632;;;
Rivierrombout;libellen larvenhuidjes;229;1661;;;
Rivierrombout;libellen larvenhuidjes;366;1657;;;
Rivierrombout;libellen larvenhuidjes;421;1652;;;
Rivierrombout;libellen larvenhuidjes;336;1672;;;
Rivierrombout;libellen larvenhuidjes;437;1667;;;
Rivierrombout;libellen larvenhuidjes;349;1647;;;
Rivierrombout;libellen larvenhuidjes;439;1665;;;
Rivierrombout;libellen larvenhuidjes;470;1671;;;
Rivierrombout;libellen larvenhuidjes;195;1613;;;
Ronde zegge;vaatplanten;187;1321;;;
Ronde zegge;vaatplanten;94;0;;;
Ronde zegge;vaatplanten;457;1329;;;
Ronde zegge;vaatplanten;191;1317;;;
Ronde zegge;vaatplanten;188;1322;;;
Ronde zegge;vaatplanten;458;1329;;;
Ronde zegge;vaatplanten;83;1315;;;
Slank wollegras;vaatplanten;525;1331;;;
Slank wollegras;vaatplanten;526;1333;;;
Slank wollegras;vaatplanten;524;1330;;;
Spits fonteinkruid;vaatplanten;734;1391;;;
Spits fonteinkruid;vaatplanten;547;0;;;
Spits fonteinkruid;vaatplanten;543;1377;;;
Spits fonteinkruid;vaatplanten;549;0;;;
Spits fonteinkruid;vaatplanten;546;0;;;
Spits fonteinkruid;vaatplanten;550;0;;;
Spits fonteinkruid;vaatplanten;548;0;;;
Spits fonteinkruid;vaatplanten;542;1376;;;
Spits fonteinkruid;vaatplanten;544;1378;;;
Spits fonteinkruid;vaatplanten;598;1390;;;
Stekende bies;vaatplanten;464;1403;;;
Veenmosorchis;vaatplanten;805;0;;;
Veenmosorchis;vaatplanten;810;1479;;;
Veenmosorchis;vaatplanten;806;0;;;
Veenmosorchis;vaatplanten;809;1480;;;
Veldparelmoervlinder;vlinders transecten;27;64;temperatuur;21.0;graden celcius
Veldparelmoervlinder;vlinders transecten;27;64;windkracht;rustig;beaufort
Veldparelmoervlinder;vlinders transecten;27;64;bewolking;Zonnig;
Veldparelmoervlinder;vlinders transecten;32;65;windkracht;2;beaufort
Veldparelmoervlinder;vlinders transecten;32;65;bewolking;helder;
Veldparelmoervlinder;vlinders transecten;32;65;temperatuur;25.0;graden celcius
Veldparelmoervlinder;vlinders transecten;33;65;temperatuur;24.0;graden celcius
Veldparelmoervlinder;vlinders transecten;33;65;windkracht;2;beaufort
Veldparelmoervlinder;vlinders transecten;33;65;bewolking;open hemel;
Veldparelmoervlinder;vlinders transecten;44;66;bewolking;;
Veldparelmoervlinder;vlinders transecten;44;66;temperatuur;15.0;graden celcius
Veldparelmoervlinder;vlinders transecten;44;66;windkracht;3;beaufort
Veldparelmoervlinder;vlinders transecten;45;74;bewolking;Geen bewolking;
Veldparelmoervlinder;vlinders transecten;45;74;temperatuur;17.0;graden celcius
Veldparelmoervlinder;vlinders transecten;45;74;windkracht;rustig;beaufort
Veldparelmoervlinder;vlinders transecten;50;75;windkracht;3;beaufort
Veldparelmoervlinder;vlinders transecten;50;75;bewolking;heel licht bewolkt met geregeld zonnige perioden;
Veldparelmoervlinder;vlinders transecten;50;75;temperatuur;20.0;graden celcius
Veldparelmoervlinder;vlinders transecten;74;76;windkracht;3;beaufort
Veldparelmoervlinder;vlinders transecten;74;76;temperatuur;18.0;graden celcius
Veldparelmoervlinder;vlinders transecten;74;76;bewolking;licht;
Veldparelmoervlinder;vlinders transecten;75;86;temperatuur;25.0;graden celcius
Veldparelmoervlinder;vlinders transecten;75;86;bewolking;geen;
Veldparelmoervlinder;vlinders transecten;75;86;windkracht;1;beaufort
Veldparelmoervlinder;vlinders transecten;76;84;windkracht;Windstil;beaufort
Veldparelmoervlinder;vlinders transecten;76;84;bewolking;Geen bewolking;
Veldparelmoervlinder;vlinders transecten;76;84;temperatuur;24.0;graden celcius
Veldparelmoervlinder;vlinders transecten;78;85;windkracht;1;beaufort
Veldparelmoervlinder;vlinders transecten;78;85;bewolking;helder;
Veldparelmoervlinder;vlinders transecten;78;85;temperatuur;22.0;graden celcius
Veldparelmoervlinder;vlinders transecten;91;81;bewolking;wisselend bewolt;
Veldparelmoervlinder;vlinders transecten;91;81;temperatuur;22.0;graden celcius
Veldparelmoervlinder;vlinders transecten;91;81;windkracht;matig;beaufort
Veldparelmoervlinder;vlinders transecten;92;71;windkracht;3;beaufort
Veldparelmoervlinder;vlinders transecten;92;71;temperatuur;22.0;graden celcius
Veldparelmoervlinder;vlinders transecten;92;71;bewolking;zonnig;
Veldparelmoervlinder;vlinders transecten;93;91;bewolking;afwisselend bewolkt;
Veldparelmoervlinder;vlinders transecten;93;91;windkracht;1-2;beaufort
Veldparelmoervlinder;vlinders transecten;93;91;temperatuur;23.0;graden celcius
Veldparelmoervlinder;vlinders transecten;117;0;bewolking;licht bewolkt;
Veldparelmoervlinder;vlinders transecten;117;0;temperatuur;19.0;graden celcius
Veldparelmoervlinder;vlinders transecten;117;0;windkracht;zacht briesje;beaufort
Veldparelmoervlinder;vlinders transecten;145;69;bewolking;zonnig;
Veldparelmoervlinder;vlinders transecten;145;69;windkracht;weinig;beaufort
Veldparelmoervlinder;vlinders transecten;145;69;temperatuur;21.0;graden celcius
Veldparelmoervlinder;vlinders transecten;146;79;temperatuur;22.0;graden celcius
Veldparelmoervlinder;vlinders transecten;146;79;windkracht;weinig;beaufort
Veldparelmoervlinder;vlinders transecten;146;79;bewolking;zonnig;
Veldparelmoervlinder;vlinders transecten;147;89;windkracht;weinig;beaufort
Veldparelmoervlinder;vlinders transecten;147;89;temperatuur;23.0;graden celcius
Veldparelmoervlinder;vlinders transecten;147;89;bewolking;zonnig;
Veldparelmoervlinder;vlinders transecten;265;72;windkracht;1 op schaal van 0 tot 6;beaufort
Veldparelmoervlinder;vlinders transecten;265;72;bewolking;6 op schaal van 0 tot 8;
Veldparelmoervlinder;vlinders transecten;265;72;temperatuur;16.0;graden celcius
Veldparelmoervlinder;vlinders transecten;266;82;temperatuur;19.0;graden celcius
Veldparelmoervlinder;vlinders transecten;266;82;bewolking;5 op schaal van 0 tot 8;
Veldparelmoervlinder;vlinders transecten;266;82;windkracht;2 op schaal van 0 tot 6;beaufort
Veldparelmoervlinder;vlinders transecten;267;92;bewolking;1 op schaal van 0 tot 8;
Veldparelmoervlinder;vlinders transecten;267;92;temperatuur;28.0;graden celcius
Veldparelmoervlinder;vlinders transecten;267;92;windkracht;2 op schaal van 0 tot 6;beaufort
Veldparelmoervlinder;vlinders transecten;361;70;windkracht;3;beaufort
Veldparelmoervlinder;vlinders transecten;361;70;temperatuur;25.0;graden celcius
Veldparelmoervlinder;vlinders transecten;361;70;bewolking;2/8;
Veldparelmoervlinder;vlinders transecten;362;80;temperatuur;23.0;graden celcius
Veldparelmoervlinder;vlinders transecten;362;80;bewolking;2/8;
Veldparelmoervlinder;vlinders transecten;362;80;windkracht;3;beaufort
Veldparelmoervlinder;vlinders transecten;363;90;temperatuur;23.0;graden celcius
Veldparelmoervlinder;vlinders transecten;363;90;bewolking;1/8;
Veldparelmoervlinder;vlinders transecten;363;90;windkracht;1-2;beaufort
Veldparelmoervlinder;vlinders transecten;364;0;temperatuur;24.0;graden celcius
Veldparelmoervlinder;vlinders transecten;364;0;bewolking;2/8;
Veldparelmoervlinder;vlinders transecten;364;0;windkracht;2-3;beaufort
Veldparelmoervlinder;vlinders transecten;686;1688;windkracht;0;beaufort
Veldparelmoervlinder;vlinders transecten;686;1688;bewolking;zonnig;
Veldparelmoervlinder;vlinders transecten;686;1688;temperatuur;20.0;graden celcius
Veldparelmoervlinder;vlinders transecten;687;1690;windkracht;0;beaufort
Veldparelmoervlinder;vlinders transecten;687;1690;temperatuur;20.0;graden celcius
Veldparelmoervlinder;vlinders transecten;687;1690;bewolking;0;
Veldparelmoervlinder;vlinders transecten;688;1692;bewolking;zon met wolken;
Veldparelmoervlinder;vlinders transecten;688;1692;temperatuur;20.0;graden celcius
Veldparelmoervlinder;vlinders transecten;688;1692;windkracht;0;beaufort
Veldparelmoervlinder;vlinders transecten;689;0;bewolking;0;
Veldparelmoervlinder;vlinders transecten;689;0;windkracht;0;beaufort
Veldparelmoervlinder;vlinders transecten;689;0;temperatuur;20.0;graden celcius
Veldparelmoervlinder;vlinders transecten;828;73;windkracht;;beaufort
Veldparelmoervlinder;vlinders transecten;828;73;bewolking;;
Veldparelmoervlinder;vlinders transecten;828;73;temperatuur;;graden celcius
Veldparelmoervlinder;vlinders transecten;829;83;temperatuur;;graden celcius
Veldparelmoervlinder;vlinders transecten;829;83;bewolking;;
Veldparelmoervlinder;vlinders transecten;829;83;windkracht;;beaufort
Veldparelmoervlinder;vlinders transecten;830;93;temperatuur;;graden celcius
Veldparelmoervlinder;vlinders transecten;830;93;bewolking;;
Veldparelmoervlinder;vlinders transecten;830;93;windkracht;;beaufort
Vuursalamander;vuursalamander transecten;708;0;;;
Vuursalamander;vuursalamander transecten;697;3304;;;
Vuursalamander;vuursalamander transecten;632;3211;;;
Vuursalamander;vuursalamander transecten;675;3237;;;
Vuursalamander;vuursalamander transecten;676;3235;;;
Vuursalamander;vuursalamander transecten;710;0;;;
Vuursalamander;vuursalamander transecten;700;3258;;;
Vuursalamander;vuursalamander transecten;587;3256;;;
Vuursalamander;vuursalamander transecten;691;3260;;;
Vuursalamander;vuursalamander transecten;751;3216;;;
Vuursalamander;vuursalamander transecten;641;3245;;;
Vuursalamander;vuursalamander transecten;702;3236;;;
Vuursalamander;vuursalamander transecten;750;3295;;;
Vuursalamander;vuursalamander transecten;704;3262;;;
Vuursalamander;vuursalamander transecten;762;3243;;;
Vuursalamander;vuursalamander transecten;585;3221;;;
Vuursalamander;vuursalamander transecten;756;3268;;;
Vuursalamander;vuursalamander transecten;699;3272;;;
Vuursalamander;vuursalamander transecten;821;3249;;;
Vuursalamander;vuursalamander transecten;724;3257;;;
Vuursalamander;vuursalamander transecten;701;0;;;
Vuursalamander;vuursalamander transecten;764;3278;;;
Vuursalamander;vuursalamander transecten;693;3277;;;
Vuursalamander;vuursalamander transecten;761;3219;;;
Vuursalamander;vuursalamander transecten;703;3227;;;
Vuursalamander;vuursalamander transecten;745;3241;;;
Vuursalamander;vuursalamander transecten;660;3299;;;
Vuursalamander;vuursalamander transecten;658;3301;;;
Vuursalamander;vuursalamander transecten;586;3297;;;
Vuursalamander;vuursalamander transecten;679;3218;;;
Vuursalamander;vuursalamander transecten;820;3214;;;
Vuursalamander;vuursalamander transecten;715;3267;;;
Vuursalamander;vuursalamander transecten;818;3274;;;
Vuursalamander;vuursalamander transecten;595;3238;;;
Vuursalamander;vuursalamander transecten;694;3223;;;
Vuursalamander;vuursalamander transecten;667;0;;;
Vuursalamander;vuursalamander transecten;593;0;;;
Vuursalamander;vuursalamander transecten;786;3240;;;
Vuursalamander;vuursalamander transecten;728;3224;;;
Vuursalamander;vuursalamander transecten;713;0;;;
Vuursalamander;vuursalamander transecten;698;0;;;
Vuursalamander;vuursalamander transecten;706;3266;;;
Vuursalamander;vuursalamander transecten;680;3270;;;
Vuursalamander;vuursalamander transecten;838;3306;;;
Vuursalamander;vuursalamander transecten;837;3305;;;
Vuursalamander;vuursalamander transecten;755;3233;;;
Vuursalamander;vuursalamander transecten;752;3229;;;
Vuursalamander;vuursalamander transecten;683;3263;;;
Vuursalamander;vuursalamander transecten;707;0;;;
Vuursalamander;vuursalamander transecten;692;3217;;;
Vuursalamander;vuursalamander transecten;642;3280;;;
Vuursalamander;vuursalamander transecten;695;3246;;;
Vuursalamander;vuursalamander transecten;819;3265;;;
Vuursalamander;vuursalamander transecten;754;3264;;;
Vuursalamander;vuursalamander transecten;682;3302;;;
Vuursalamander;vuursalamander transecten;768;3253;;;
Vuursalamander;vuursalamander transecten;760;3219;;;
Vuursalamander;vuursalamander transecten;723;3222;;;
Vuursalamander;vuursalamander transecten;815;3226;;;
Vuursalamander;vuursalamander transecten;714;3232;;;
Vuursalamander;vuursalamander transecten;712;0;;;
Vuursalamander;vuursalamander transecten;730;3252;;;
Vuursalamander;vuursalamander transecten;747;3296;;;
Vuursalamander;vuursalamander transecten;729;3259;;;
Vuursalamander;vuursalamander transecten;573;3234;;;
Vuursalamander;vuursalamander transecten;746;3276;;;
Vuursalamander;vuursalamander transecten;597;3269;;;
Vuursalamander;vuursalamander transecten;631;3247;;;
Vuursalamander;vuursalamander transecten;649;3225;;;
Vuursalamander;vuursalamander transecten;634;3230;;;
Vuursalamander;vuursalamander transecten;659;3242;;;
Vuursalamander;vuursalamander transecten;787;3275;;;
Vuursalamander;vuursalamander transecten;716;0;;;
Vuursalamander;vuursalamander transecten;657;3298;;;
Vuursalamander;vuursalamander transecten;592;3212;;;
Vuursalamander;vuursalamander transecten;753;3251;;;
Vuursalamander;vuursalamander transecten;757;3271;;;
Vuursalamander;vuursalamander transecten;633;3228;;;
Vuursalamander;vuursalamander transecten;711;0;;;
Vuursalamander;vuursalamander transecten;816;3261;;;
Vuursalamander;vuursalamander transecten;817;3239;;;
Vuursalamander;vuursalamander transecten;705;3231;;;
Vuursalamander;vuursalamander transecten;696;3303;;;
Vuursalamander;vuursalamander transecten;763;3254;;;
Vuursalamander;vuursalamander transecten;681;3273;;;
Vuursalamander;vuursalamander transecten;709;0;;;
Weegbreefonteinkruid;vaatplanten;462;1406;;;
Welriekende nachtorchis;vaatplanten;851;1434;;;
Welriekende nachtorchis;vaatplanten;343;1421;;;
Welriekende nachtorchis;vaatplanten;345;1431;;;
Welriekende nachtorchis;vaatplanten;385;1422;;;
Welriekende nachtorchis;vaatplanten;850;1425;;;
Welriekende nachtorchis;vaatplanten;852;1426;;;
Welriekende nachtorchis;vaatplanten;352;1432;;;
Welriekende nachtorchis;vaatplanten;849;1435;;;
Welriekende nachtorchis;vaatplanten;347;1429;;;
Welriekende nachtorchis;vaatplanten;501;1423;;;
Welriekende nachtorchis;vaatplanten;231;1424;;;
Welriekende nachtorchis;vaatplanten;249;1424;;;
Welriekende nachtorchis;vaatplanten;502;1419;;;
Welriekende nachtorchis;vaatplanten;346;1433;;;
Welriekende nachtorchis;vaatplanten;79;1418;;;
Welriekende nachtorchis;vaatplanten;853;1427;;;
Witte waterranonkel;vaatplanten;767;1211;;;
Witte waterranonkel;vaatplanten;139;1475;;;
Witte waterranonkel;vaatplanten;420;1206;;;
Witte waterranonkel;vaatplanten;51;1205;;;
Witte waterranonkel;vaatplanten;808;1222;;;
Witte waterranonkel;vaatplanten;565;0;;;
Witte waterranonkel;vaatplanten;560;0;;;
Witte waterranonkel;vaatplanten;600;3319;;;
Witte waterranonkel;vaatplanten;161;1221;;;
Witte waterranonkel;vaatplanten;584;1236;;;
Witte waterranonkel;vaatplanten;138;1219;;;
Witte waterranonkel;vaatplanten;583;1234;;;
Witte waterranonkel;vaatplanten;619;1209;;;
Witte waterranonkel;vaatplanten;562;1235;;;
Witte waterranonkel;vaatplanten;564;0;;;
Witte waterranonkel;vaatplanten;563;0;;;
Witte waterranonkel;vaatplanten;618;1208;;;
Witte waterranonkel;vaatplanten;673;1216;;;
Witte waterranonkel;vaatplanten;561;0;;;
Witte waterranonkel;vaatplanten;617;1208;;;
Witte waterranonkel;vaatplanten;135;1213;;;
Witte waterranonkel;vaatplanten;185;1246;;;
Witte waterranonkel;vaatplanten;184;1247;;;
Witte waterranonkel;vaatplanten;807;1228;;;
Witte waterranonkel;vaatplanten;566;1223;;;
Witte waterranonkel;vaatplanten;620;0;;;
Witte waterranonkel;vaatplanten;162;0;;;
Zadelsprinkhaan;sprinkhanen gebiedstelling;625;3289;Batdetector gebruikt?;Neen;
Zadelsprinkhaan;sprinkhanen gebiedstelling;626;3294;Batdetector gebruikt?;Neen;
Zadelsprinkhaan;sprinkhanen gebiedstelling;627;3293;Batdetector gebruikt?;Neen;
Zadelsprinkhaan;sprinkhanen gebiedstelling;628;3292;Batdetector gebruikt?;Neen;
Zadelsprinkhaan;sprinkhanen gebiedstelling;629;3285;Batdetector gebruikt?;Neen;
Zadelsprinkhaan;sprinkhanen gebiedstelling;630;3290;Batdetector gebruikt?;Neen;
Zadelsprinkhaan;sprinkhanen gebiedstelling;643;3287;Batdetector gebruikt?;Neen;
Zadelsprinkhaan;sprinkhanen gebiedstelling;644;3288;Batdetector gebruikt?;Neen;
Zadelsprinkhaan;sprinkhanen gebiedstelling;690;3286;Batdetector gebruikt?;Neen;
